"Invalid cron expression, expecting 'from-to' structure: %1",Неправильное Cron выражение. Ожидается структура 'от-до': %1,module,Magento_Cron
Save Currency Rates,Сохранить курсы валют,module,Magento_CurrencySymbol
Options,Варианты,module,Magento_CurrencySymbol
Reset,Сбросить,module,Magento_CurrencySymbol
Import,Импорт,module,Magento_CurrencySymbol
Manage Currency Rates,Управление курсами валют,module,Magento_CurrencySymbol
Import Service,Сервис для импорта,module,Magento_CurrencySymbol
Save Currency Symbols,Сохранить символы валют,module,Magento_CurrencySymbol
Currency Symbols,Символы валют,module,Magento_CurrencySymbol
Use Standard,Использовать стандартный,module,Magento_CurrencySymbol
Please specify a correct Import Service.,"Пожалуйста, укажите корректный сервис импорта.",module,Magento_CurrencySymbol
We can't initialize the import model.,Мы не можем инициализировать модель импорта.,module,Magento_CurrencySymbol
"Click ""Save"" to apply the rates we found.","Нажмите кнопку ""Сохранить"", чтобы применить найденные курсы.",module,Magento_CurrencySymbol
Currency Rates,Курсы валют,module,Magento_CurrencySymbol
All valid rates have been saved.,Все корректные значения были сохранены.,module,Magento_CurrencySymbol
System,Система,module,Magento_CurrencySymbol
You applied the custom currency symbols.,Вы применили нестандартные символы валют.,module,Magento_CurrencySymbol
Old rate:,Старый курс:,module,Magento_CurrencySymbol
Please specify a website.,"Пожалуйста, укажите сайт.",module,Magento_CustomerImportExport
Please specify an email.,"Пожалуйста, укажите адрес электронной почты.",module,Magento_CustomerImportExport
We found an invalid value in a website column.,Мы обнаружили неверное значение в колонке сайта (website).,module,Magento_CustomerImportExport
Please enter a valid email.,"Пожалуйста, введите правильный адрес электронной почты (email).",module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","Пожалуйста, убедитесь, что атрибут ""%s"" не пустой.",module,Magento_CustomerImportExport
We can't find a customer who matches this email and website code.,"Мы не можем найти клиента, которому соответствовал бы этот адрес электронной почты и код сайта.",module,Magento_CustomerImportExport
Customer address id column is not specified,Не указан ид колонки адреса клиента,module,Magento_CustomerImportExport
We can't find that customer address.,Мы не можем найти этот адрес клиента.,module,Magento_CustomerImportExport
Please enter a valid region.,"Пожалуйста, введите правильный регион.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","Мы обнаружили другую строку с комбинацией из этого адреса электронной почты, сайта и идентификатора адреса.",module,Magento_CustomerImportExport
This email is found more than once in the import file.,"Мы обнаружили, что в файле импорта этот адрес электронной почты повторяется несколько раз.",module,Magento_CustomerImportExport
Invalid value in Store column (store does not exists?),Неверное значение в колонке магазин (store) (магазин не существует?),module,Magento_CustomerImportExport
We can't find that email and website combination.,Мы не можем найти комбинацию этого адреса электронной почты и сайта.,module,Magento_CustomerImportExport
Please enter a password with a valid length.,"Пожалуйста, укажите пароль требуемой длины.",module,Magento_CustomerImportExport
Sign Out,Выйти,module,Magento_Customer
Sign In,Войти,module,Magento_Customer
You subscribe to our newsletter.,Вы подписались на нашу рассылку.,module,Magento_Customer
You don't subscribe to our newsletter.,Вы ещё не подписаны на нашу рассылку.,module,Magento_Customer
You have not set a default shipping address.,Вы не указали адрес доставки по умолчанию.,module,Magento_Customer
You have not set a default billing address.,Вы не указали адрес плательщика по умолчанию.,module,Magento_Customer
Address Book,Адресная книга,module,Magento_Customer
Edit Address,Изменить адрес,module,Magento_Customer
Add New Address,Добавить новый адрес,module,Magento_Customer
region,регион,module,Magento_Customer
Create Order,Создать заказ,module,Magento_Customer
Save Customer,Сохранить клиента,module,Magento_Customer
Delete Customer,Удалить клиента,module,Magento_Customer
Reset Password,Сброс пароля,module,Magento_Customer
New Customer,Новый клиент,module,Magento_Customer
Save and Continue Edit,Сохранить и продолжить редактирование,module,Magento_Customer
Back,Вернуться,module,Magento_Customer
Please select,Выберите,module,Magento_Customer
Reset,Сбросить,module,Magento_Customer
ID,ID,module,Magento_Customer
Product,Товар,module,Magento_Customer
SKU,Артикул,module,Magento_Customer
Quantity,Количество,module,Magento_Customer
Price,Цена,module,Magento_Customer
Total,Итого,module,Magento_Customer
Action,Действие,module,Magento_Customer
Configure,Настроить,module,Magento_Customer
Delete,Удалить,module,Magento_Customer
Newsletter,Рассылки,module,Magento_Customer
Newsletter Information,Информация о рассылке,module,Magento_Customer
Subscribed to Newsletter,Подписан на новости,module,Magento_Customer
Last Date Subscribed,Последняя дата подписки,module,Magento_Customer
Last Date Unsubscribed,Последняя дата отмены подписки,module,Magento_Customer
No Newsletter Found,Информационных бюллетеней нет,module,Magento_Customer
Start date,Дата начала,module,Magento_Customer
End Date,Дата окончания,module,Magento_Customer
Receive Date,Дата получения,module,Magento_Customer
Subject,Тема,module,Magento_Customer
Status,Статус,module,Magento_Customer
Sent,Отправлено,module,Magento_Customer
Cancel,Отмена,module,Magento_Customer
Not Sent,Не отправлено,module,Magento_Customer
Sending,Отправляется,module,Magento_Customer
Paused,Приостановлено,module,Magento_Customer
View,Просмотреть,module,Magento_Customer
Unknown,Неизвестный,module,Magento_Customer
Order,Заказ,module,Magento_Customer
Purchased,Приобретено,module,Magento_Customer
Bill-to Name,Счёт на имя,module,Magento_Customer
Ship-to Name,Доставка на имя,module,Magento_Customer
Order Total,Сумма заказа,module,Magento_Customer
Purchase Point,Точка покупки,module,Magento_Customer
Customer View,Обзор клиента,module,Magento_Customer
There are no items in customer's shopping cart.,Нет позиций в корзине покупок клиента.,module,Magento_Customer
Qty,Кол-во,module,Magento_Customer
Confirmed,Подтверждён,module,Magento_Customer
Confirmation Required,Требуется подтверждение,module,Magento_Customer
Confirmation Not Required,Не требуется подтверждение,module,Magento_Customer
The customer does not have default billing address.,У клиента не указан адрес плательщика по умолчанию.,module,Magento_Customer
Offline,Не в сети,module,Magento_Customer
Online,В сети,module,Magento_Customer
Never,Никогда,module,Magento_Customer
Unlocked,Разблокируется,module,Magento_Customer
Deleted Stores,Удалённые магазины,module,Magento_Customer
Add Locale,Добавлено,module,Magento_Customer
Add Date,Добавить дату,module,Magento_Customer
Days in Wish List,Дней в листе пожеланий,module,Magento_Customer
Unlock,Разблокировать,module,Magento_Customer
No,Нет,module,Magento_Customer
Yes,Да,module,Magento_Customer
Delete File,Удалить файл,module,Magento_Customer
Download,Скачать,module,Magento_Customer
Delete Image,Удалить изображение,module,Magento_Customer
View Full Size,Просмотреть оригинальный размер,module,Magento_Customer
All countries,Все страны,module,Magento_Customer
Customer Groups,Группы клиентов,module,Magento_Customer
Add New Customer Group,Добавить новую Группу клиентов,module,Magento_Customer
Save Customer Group,Сохранить Группу клиентов,module,Magento_Customer
Delete Customer Group,Удалить Группу клиентов,module,Magento_Customer
New Customer Group,Новая Группа клиентов,module,Magento_Customer
"Edit Customer Group ""%1""","Редактировать группу клиента ""%1""",module,Magento_Customer
Group Information,Информация о группе,module,Magento_Customer
Group Name,Название группы,module,Magento_Customer
Tax Class,Налоговый класс,module,Magento_Customer
The customer is now assigned to Customer Group %s.,Клиент теперь назначен в группу клиента %s.,module,Magento_Customer
Would you like to change the Customer Group for this order?,Изменить группу клиента для этого заказа?,module,Magento_Customer
The VAT ID is valid.,Идентификатор НДС действительный.,module,Magento_Customer
The VAT ID entered (%s) is not a valid VAT ID.,Указанный ID НДС (%s) недействительный.,module,Magento_Customer
The VAT ID is valid. The current Customer Group will be used.,ID НДС действительный. Будет использована текущая группа клиента.,module,Magento_Customer
The VAT ID is valid but no Customer Group is assigned for it.,"Идентификатор НДС действительный, но ему не назначена группа клиента.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","На основании номера плательщика НДС, клиент находится в группу клиентов %s.",module,Magento_Customer
Something went wrong while validating the VAT ID.,Что-то пошло не так при проверке номера плательщика НДС.,module,Magento_Customer
The customer would belong to Customer Group %s.,Клиент будет помещён в группу клиентов %s.,module,Magento_Customer
There was an error detecting Customer Group.,Ошибка во время определения группы клиента.,module,Magento_Customer
Validate VAT Number,Проверить номер плательщика НДС,module,Magento_Customer
Customer Login,Вход,module,Magento_Customer
Create New Customer Account,Регистрация,module,Magento_Customer
Date of Birth,День рождения,module,Magento_Customer
Bad request.,Неверный запрос.,module,Magento_Customer
This confirmation key is invalid or has expired.,Этот ключ подтверждения недействителен или закончился.,module,Magento_Customer
There was an error confirming the account,При подтверждении учетной записи произошла ошибка,module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Если вы являетесь зарегистрированным клиентом НДС, нажмите <a href=""%1"">тут</a> и введите свой почтовый адрес для правильного расчета НДС.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","Если вы являетесь зарегистрированным клиентом НДС, нажмите <a href=""%1"">тут</a> для ввода платежного адреса для правильного расчета НДС.",module,Magento_Customer
Thank you for registering with %1.,Благодарим за регистрацию %1.,module,Magento_Customer
Please check your email for confirmation key.,Проверьте свой адрес электронной почты для получения ключа подтверждения.,module,Magento_Customer
This email does not require confirmation.,Это письмо не требует подтверждения.,module,Magento_Customer
Your password reset link has expired.,Срок действия вашей ссылки для сброса пароля истек.,module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Вы должны подтвердить свою учетную запись. Проверьте свою электронную почту на ссылку для подтверждения или <a href=""%1"">нажмите тут</a> для новой ссылки.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","У этого аккаунта уже есть учетная запись. Если вы уверены, что это ваш адрес электронной почты, <a href=""%1"">нажмите тут</a> чтобы получить пароль и получить доступ к своей учетной записи.",module,Magento_Customer
We can't save the customer.,Мы не можим сохранить пользователя.,module,Magento_Customer
Please make sure your passwords match.,"Убедитесь, что ваши пароли совпадают.",module,Magento_Customer
Account Information,Личная информация,module,Magento_Customer
You saved the account information.,Вы успешно сохранили личную инфрмацию.,module,Magento_Customer
The account is locked. Please wait and try again or contact %1.,"Аккаунт заблокирован. Пожалуйста, подождите и повторите попытку или свяжитесь с нами %1.",module,Magento_Customer
Password confirmation doesn't match entered password.,Подтверждение пароля не совпадает с введенным паролем.,module,Magento_Customer
The password doesn't match this account.,Пароль не соответствует этой учетной записи.,module,Magento_Customer
Please correct the email address.,Исправьте адрес электронной почты.,module,Magento_Customer
We're unable to send the password reset email.,Мы не можем отправить электронное письмо с измененным паролем.,module,Magento_Customer
Please enter your email.,"Пожалуйста, введите свой адрес электронной почты.",module,Magento_Customer
If there is an account associated with %1 you will receive an email with a link to reset your password.,"Если есть аккаунт, связанный с %1 вы получите электронное письмо со ссылкой для сброса пароля.",module,Magento_Customer
My Account,Личный кабинет,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Эта учетная запись не подтверждена. <a href=""%1"">Нажмите тут</a> чтобы отправить подтверждение по электронной почте.",module,Magento_Customer
Invalid login or password.,Непарвильный логин или пароль.,module,Magento_Customer
An unspecified error occurred. Please contact us for assistance.,Произошла неопределенная ошибка. Пожалуйста свяжитесь с нами для помощи.,module,Magento_Customer
A login and a password are required.,Требуется логин и пароль.,module,Magento_Customer
New Password and Confirm New Password values didn't match.,Значения нового пароля и подтверждения нового пароля не совпадают.,module,Magento_Customer
Please enter a new password.,Введите новый пароль.,module,Magento_Customer
You updated your password.,Вы обновили Ваш пароль.,module,Magento_Customer
Something went wrong while saving the new password.,При сохранении нового пароля произошла ошибка.,module,Magento_Customer
You deleted the address.,Вы удалили адрес.,module,Magento_Customer
We can't delete the address right now.,Мы не можем удалить адрес прямо сейчас.,module,Magento_Customer
You saved the address.,Вы сохранили адрес.,module,Magento_Customer
We can't save the address.,Мы не можем сохранить адрес.,module,Magento_Customer
No customer ID defined.,Идентификатор клиента не определен.,module,Magento_Customer
Please correct the quote items and try again.,Исправьте позиции и повторите попытку..,module,Magento_Customer
You have revoked the customer's tokens.,Вы отменили токены клиента.,module,Magento_Customer
We can't find a customer to revoke.,Мы не можем найти клиента для отзыва.,module,Magento_Customer
Something went wrong while saving file.,Что-то пошло не так во время сохранения файла.,module,Magento_Customer
You deleted the customer group.,Вы удалили группу клиентов.,module,Magento_Customer
The customer group no longer exists.,Группа клиентов больше не существует.,module,Magento_Customer
Customers,Клиенты,module,Magento_Customer
New Group,Новая группа,module,Magento_Customer
New Customer Groups,Новые группы клиента,module,Magento_Customer
Edit Group,Изменить группу,module,Magento_Customer
Edit Customer Groups,Редактировать группы клиента,module,Magento_Customer
You saved the customer group.,Вы сохранили Группу клиентов.,module,Magento_Customer
Please select customer(s).,"Пожалуйста, выберите клиентов.",module,Magento_Customer
Customer could not be deleted.,Клиент не может быть удалён.,module,Magento_Customer
You deleted the customer.,Вы удалили клиента.,module,Magento_Customer
Something went wrong while editing the customer.,Что-то пошло не так во время редактирования клиента.,module,Magento_Customer
Manage Customers,Управление клиентами,module,Magento_Customer
Please correct the data sent.,Исправьте отправленные данные.,module,Magento_Customer
A total of %1 record(s) were updated.,Обновлено записей: %1.,module,Magento_Customer
A total of %1 record(s) were deleted.,Удалено записей: %1.,module,Magento_Customer
The customer will receive an email with a link to reset password.,"Клиент получит письмо со ссылкой, позволяющей сменить пароль.",module,Magento_Customer
Something went wrong while resetting customer password.,Что-то пошло не так во время сброса пароля клиента.,module,Magento_Customer
You saved the customer.,Вы сохранили клиента.,module,Magento_Customer
Something went wrong while saving the customer.,Что-то пошло не так во время сохранения клиента.,module,Magento_Customer
Page not found.,Страница не найдена.,module,Magento_Customer
Online Customers,Клиенты онлайн,module,Magento_Customer
Customers Now Online,Клиенты онлайн,module,Magento_Customer
Please define Wish List item ID.,"Пожалуйста, укажите ID позиции листа пожеланий.",module,Magento_Customer
Please load Wish List item.,"Пожалуйста, загрузите позицию листа пожеланий.",module,Magento_Customer
Login successful.,Успешная авторизация.,module,Magento_Customer
%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface,%1 не наследуется от \Magento\Customer\CustomerData\SectionSourceInterface,module,Magento_Customer
No confirmation needed.,Подтверждение не требуется.,module,Magento_Customer
Account already active,Учётная запись уже активна,module,Magento_Customer
Invalid confirmation token,Неправильный токен подтверждения,module,Magento_Customer
The account is locked.,Аккаунт заблокирован.,module,Magento_Customer
This account is not confirmed.,Эта учетная запись не подтверждена.,module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Недопустимое значение ""%value"" предусмотрено %fieldName поле.",module,Magento_Customer
Please enter a password with at most %1 characters.,Укажите пароль не более %1 символов.,module,Magento_Customer
Please enter a password with at least %1 characters.,"Введите пароль, по крайней мере %1 символов.",module,Magento_Customer
The password can't begin or end with a space.,Пароль не может начинаться или заканчиваться пробелом..,module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Минимум различных классов символов в пароле %1. Классы символов: Нижний регистр, Верхний регистр, Цифры, Специальные символы.",module,Magento_Customer
This customer already exists in this store.,Этот клиент уже существует в этом магазине.,module,Magento_Customer
A customer with the same email already exists in an associated website.,Клиент с таким же адресом электронной почты уже существует на связанном веб-сайте.,module,Magento_Customer
%fieldName is a required field.,%fieldName обязательное поле.,module,Magento_Customer
Reset password token mismatch.,Пароли не совпадают.,module,Magento_Customer
Reset password token expired.,Истек срок действия знака сброса пароля.,module,Magento_Customer
Please correct the transactional account email type.,Исправьте тип электронной почты транзакционной учетной записи..,module,Magento_Customer
Please enter the first name.,Введите имя,module,Magento_Customer
Please enter the last name.,Введите фамилию.,module,Magento_Customer
Please enter the street.,Введите улицу.,module,Magento_Customer
Please enter the city.,Введите город.,module,Magento_Customer
Please enter the phone number.,Введите номер телефона.,module,Magento_Customer
Please enter the zip/postal code.,Введите почтовый индекс.,module,Magento_Customer
Please enter the country.,Введите страну.,module,Magento_Customer
Please enter the state/province.,Введите область.,module,Magento_Customer
"""%1"" is a required value.","""%1"" обязательное значение.",module,Magento_Customer
Global,Глобально,module,Magento_Customer
Per Website,Для сайта,module,Magento_Customer
Billing Address,Адрес плательщика,module,Magento_Customer
Shipping Address,Адрес доставки,module,Magento_Customer
-- Please Select --,"-- Пожалуйста, выберите --",module,Magento_Customer
Please enter a valid password reset token.,Введите действительный токен сброса пароля.,module,Magento_Customer
The password can not begin or end with a space.,Пароль не может начинаться или заканчиваться пробелом..,module,Magento_Customer
Admin,Панель администрирования,module,Magento_Customer
ALL GROUPS,ВСЕ ГРУППЫ,module,Magento_Customer
File can not be saved to the destination folder.,Файл не может быть сохранён в целевую папку.,module,Magento_Customer
Attribute object is undefined,Объект атрибута не определён,module,Magento_Customer
"""%1"" invalid type entered.","""%1"" введён неверный тип.",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" содержит не только цифры и буквы.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" является пустой строкой.",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1"" содержит не только цифры.",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" содержит не только буквы.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" не правильный адрес электронной почты.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" не правильный хост.",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" использует слишком много символов.",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" не правильный URL.",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" не правильная дата.",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" не подходит для введённого формата даты.",module,Magento_Customer
Please enter a valid date between %1 and %2 at %3.,"Пожалуйста, введите корректную дату между %1 и %2 в %3.",module,Magento_Customer
Please enter a valid date equal to or greater than %1 at %2.,"Пожалуйста, введите корректную дату равную или больше чем %1 в %2.",module,Magento_Customer
Please enter a valid date less than or equal to %1 at %2.,"Пожалуйста, введите корректную дату равную или меньше чем %1 в %2.",module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" не правильное расширение файла.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" не правильный файл.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" превышает разрешённый размер файла.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" длина должна быть равна или больше чем %2 символов.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" длина должна быть меньше или равна %2 символам.",module,Magento_Customer
label,заголовок,module,Magento_Customer
Please enter a customer email.,"Пожалуйста, введите адрес электронной почты (email) клиента.",module,Magento_Customer
A customer website ID must be specified when using the website scope.,При использовании области веб-сайта необходимо указать идентификатор веб-сайта клиента.,module,Magento_Customer
Customer Group,Группа клиента,module,Magento_Customer
"You can't delete group ""%1"".","Вы не можете удалить группу ""%1"".",module,Magento_Customer
Customer Group already exists.,Группа клиента уже существует.,module,Magento_Customer
Cannot delete group.,Невозможно удалить группу.,module,Magento_Customer
Error during VAT Number verification.,Ошибка во время проверки номера плательщика НДС.,module,Magento_Customer
PHP SOAP extension is required.,Требуется расширение SOAP для PHP.,module,Magento_Customer
VAT Number is valid.,Номер плательщика НДС действительный,module,Magento_Customer
Please enter a valid VAT number.,"Пожалуйста, введите действительный номер плательщика НДС.",module,Magento_Customer
Your VAT ID was successfully validated.,Ваш номер плательщика НДС успешно проверен.,module,Magento_Customer
You will be charged tax.,К сумме будет добавлен налог.,module,Magento_Customer
You will not be charged tax.,К сумме не будет добавлен налог.,module,Magento_Customer
The VAT ID entered (%1) is not a valid VAT ID.,Указанный ID НДС (%1) недействительный.,module,Magento_Customer
Your Tax ID cannot be validated.,Ваш номер налогоплательщика не может быть проверен.,module,Magento_Customer
"If you believe this is an error, please contact us at %1","Если вы считаете, что это ошибка, свяжитесь с нами по адресу %1",module,Magento_Customer
No such entity with %fieldName = %fieldValue,Нет объекта с %fieldName = %fieldValue,module,Magento_Customer
Male,Мужчина,module,Magento_Customer
Female,Женщина,module,Magento_Customer
Not Specified,Не указан,module,Magento_Customer
Thank you for registering with,Благодарим за регистрацию на нашем сайте,module,Magento_Customer
enter your billing address for proper VAT calculation,введите платёжный адрес для правильного расчёта НДС,module,Magento_Customer
enter your shipping address for proper VAT calculation,введите адрес доставки для правильного расчёта НДС,module,Magento_Customer
Please enter new password.,"Пожалуйста, введите новый пароль.",module,Magento_Customer
message,сообщение,module,Magento_Customer
Exception,Исключение,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Эта учетная запись не подтверждена. <a href=""%1"">Нажмите тут</a> чтобы отправить подтверждение по электронной почте.",module,Magento_Customer
Exception message,Сообщение об исключении,module,Magento_Customer
Validator Exception,Исключение валидатора,module,Magento_Customer
Localized Exception,Локализованное исключение,module,Magento_Customer
some error,какая-то ошибка,module,Magento_Customer
NOT LOGGED IN,НЕ В СИСТЕМЕ,module,Magento_Customer
Label,Заголовок,module,Magento_Customer
Select...,Выбрать...,module,Magento_Customer
Edit,Редактировать,module,Magento_Customer
Visitor,Посетитель,module,Magento_Customer
Customer,Клиент,module,Magento_Customer
No item specified.,Не указан элемент.,module,Magento_Customer
Are you sure you want to remove this item?,Вы действительно хотите удалить эту позицию?,module,Magento_Customer
Personal Information,Личная информация,module,Magento_Customer
Last Logged In:,Последняя авторизация:,module,Magento_Customer
Last Logged In (%1):,Последняя авторизация (%1):,module,Magento_Customer
Account Lock:,Блокировка учетной записи:,module,Magento_Customer
Confirmed email:,Подтвержденный адрес электронной почты (email):,module,Magento_Customer
Account Created:,Учётная запись создана:,module,Magento_Customer
Account Created on (%1):,Учётная запись создана (%1):,module,Magento_Customer
Account Created in:,Учётная запись создана:,module,Magento_Customer
Customer Group:,Группа клиента:,module,Magento_Customer
Default Billing Address,Адрес плательщика по умолчанию,module,Magento_Customer
Sales Statistics,Статистика продаж,module,Magento_Customer
Web Site,Сайт,module,Magento_Customer
Store,Магазин,module,Magento_Customer
Store View,Store View,module,Magento_Customer
Lifetime Sales,Оборот за весь период,module,Magento_Customer
Average Sale,Средние продажи,module,Magento_Customer
All Store Views,Все представления магазина,module,Magento_Customer
Change,Изменить,module,Magento_Customer
Manage Addresses,Управление адресами,module,Magento_Customer
Default Shipping Address,Адрес доставки по умолчанию,module,Magento_Customer
Contact Information,Контактная информация,module,Magento_Customer
Change Password,Изменить пароль,module,Magento_Customer
Newsletters,Подписки,module,Magento_Customer
"You subscribe to ""General Subscription"".","Вы подписались на ""Общую подписку"".",module,Magento_Customer
or,или,module,Magento_Customer
Change Shipping Address,Изменить адрес доставки,module,Magento_Customer
You have no default shipping address in your address book.,У вас нет адреса доставки по умолчанию в адресной книге.,module,Magento_Customer
Additional Address Entries,Дополнительные адреса,module,Magento_Customer
Delete Address,Удалить адрес,module,Magento_Customer
You have no other address entries in your address book.,У вас нет других адресов в адресной книге.,module,Magento_Customer
* Required Fields,* Обязательные поля,module,Magento_Customer
Company,Компания,module,Magento_Customer
Phone Number,Мобильный телефон,module,Magento_Customer
Fax,факс,module,Magento_Customer
Address,Адрес,module,Magento_Customer
Street Address,Адрес улицы,module,Magento_Customer
Street Address %1,Улица 1,module,Magento_Customer
VAT Number,Номер НДС,module,Magento_Customer
City,Город,module,Magento_Customer
State/Province,Область,module,Magento_Customer
"Please select a region, state or province.","Пожалуйста, выберите регион, штат или провинцию.",module,Magento_Customer
Zip/Postal Code,Zip / Почтовый индекс,module,Magento_Customer
Country,Страна,module,Magento_Customer
It's a default billing address.,Это биллинг-адрес по умолчанию.,module,Magento_Customer
Use as my default billing address,Используйте как мой платежный адрес по умолчанию,module,Magento_Customer
It's a default shipping address.,Это адрес доставки по умолчанию.,module,Magento_Customer
Use as my default shipping address,Используйте как мой адрес доставки по умолчанию,module,Magento_Customer
Save Address,Сохранить адрес,module,Magento_Customer
Go back,Назад,module,Magento_Customer
Please enter your email below and we will send you the confirmation link.,"Пожалуйста, введите свой адрес электронной почты ниже, и мы вышлем вам ссылку для подтверждения.",module,Magento_Customer
Send confirmation link,Отправить ссылку для подтверждения,module,Magento_Customer
Back to Sign In,Вернуться к входу,module,Magento_Customer
Change Email,Изменить электронный адрес,module,Magento_Customer
Change Email and Password,Изменение адреса электронной почты и пароля,module,Magento_Customer
Current Password,Текущий пароль,module,Magento_Customer
New Password,Новый пароль,module,Magento_Customer
Password Strength,Надежность пароля,module,Magento_Customer
No Password,Нет пароля,module,Magento_Customer
Confirm New Password,Подтвердите новый пароль,module,Magento_Customer
Save,Сохранить,module,Magento_Customer
Please enter your email address below to receive a password reset link.,"Введите свой адрес электронной почты ниже, чтобы получить ссылку для сброса пароля.",module,Magento_Customer
Reset My Password,Сбросить пароль,module,Magento_Customer
Registered Customers,Зарегистрированные клиенты,module,Magento_Customer
"If you have an account, sign in with your email address.","Если у вас есть учетная запись, войдите в свой адрес электронной почты.",module,Magento_Customer
Password,Пароль,module,Magento_Customer
Forgot Your Password?,Забыли пароль?,module,Magento_Customer
Subscription option,Настройка подписки,module,Magento_Customer
General Subscription,Главная подписка,module,Magento_Customer
Sign Up for Newsletter,Подписаться на рассылку,module,Magento_Customer
Address Information,Информация об адресе,module,Magento_Customer
Sign-in Information,Информация для входа,module,Magento_Customer
Confirm Password,Подтвердите Пароль,module,Magento_Customer
Create an Account,Регистрация,module,Magento_Customer
Set a New Password,Установка нового пароля,module,Magento_Customer
You have signed out and will go to our homepage in 5 seconds.,Вы вышли из системы и выйдете на нашу страницу через 5 секунд.,module,Magento_Customer
New Customers,Новые клиенты,module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Создание учетной записи имеет много преимуществ: быстрее проверяйте, сохраняйте более одного адреса, отслеживайте заказы и более.",module,Magento_Customer
Gender,Пол,module,Magento_Customer
Name,Имя,module,Magento_Customer
Tax/VAT number,Номер налога / НДС,module,Magento_Customer
"Cannot switch into given mode ""%1""","Невозможно переключиться в указанный режим ""%1""",module,Magento_Deploy
Format for IDE '%1' is not supported,Формат для IDE '%1' не поддерживается,module,Magento_Developer
Client side less compilation,Less компиляция на стороне клиента,module,Magento_Developer
Server side less compilation,Less компиляция на стороне сервера,module,Magento_Developer
Wrong Content Type,Неправильный тип содержимого,module,Magento_Dhl
Pounds,Фунты,module,Magento_Dhl
Kilograms,Килограммы,module,Magento_Dhl
Inches,Дюймы,module,Magento_Dhl
Centimeters,Сантиметры,module,Magento_Dhl
inch,дюйм,module,Magento_Dhl
cm,см.,module,Magento_Dhl
Height,Высота,module,Magento_Dhl
Depth,Глубина,module,Magento_Dhl
Width,Ширина,module,Magento_Dhl
Regular,Регулярный,module,Magento_Dhl
Express 9:00,Экспресс 9:00,module,Magento_Dhl
Express 10:30,Экспресс 10:30,module,Magento_Dhl
Express 12:00,Экспресс 12:00,module,Magento_Dhl
The response is in wrong format.,Ответ в неверном формате.,module,Magento_Dhl
Error #%1 : %2,Ошибка #%1 : %2,module,Magento_Dhl
Documents,Документы,module,Magento_Dhl
Wrong Region,Неправильный регион,module,Magento_Dhl
Unable to retrieve tracking,Невозможно получить отслеживание,module,Magento_Dhl
Response is in the wrong format,Неверный формат ответа,module,Magento_Dhl
None,Отсутствует,module,Magento_Dhl
State/Province,Область,module,Magento_Directory
--Please Select--,--Выберите--,module,Magento_Directory
lbs,фунты,module,Magento_Directory
kgs,килограммы,module,Magento_Directory
Requested country is not available.,Запрошенная страна недоступна.,module,Magento_Directory
"Undefined rate from ""%1-%2"".","Неопределён курс для ""%1-%2"".",module,Magento_Directory
Please correct the target currency.,"Пожалуйста, исправьте целевую валюту.",module,Magento_Directory
label,заголовок,module,Magento_Directory
FATAL ERROR:,ФАТАЛЬНАЯ ОШИБКА:,module,Magento_Directory
We can't initialize the import model.,Мы не можем инициализировать модель импорта.,module,Magento_Directory
Please specify the correct Import Service.,"Пожалуйста, укажите корректный сервис импорта.",module,Magento_Directory
WARNING:,ВНИМАНИЕ:,module,Magento_Directory
